Id,Name,DOB
Joneswi02,Wil Jones,2/27/1947
Hollawi01,Wilbur Holland,11/8/1951
Peckwi01,Wiley Peck,9/15/1957
Blalowi01,Will Blalock,9/8/1983
Fraziwi01,Will Frazier,8/24/1942
Perduwi01,Will Perdue,8/29/1965
Solomwi01,Will Solomon,7/20/1978
Averywi01,William Avery,8/8/1979
Bedfowi01,William Bedford,12/14/1963
Cunniwi01,William Cunningham,3/25/1974
Anderwi01,Willie Anderson,1/8/1967
Burtowi01,Willie Burton,5/26/1968
Joneswi01,Willie Jones,6/29/1936
Mccarwi01,Willie McCarter,7/26/1946
Naullwi01,Willie Naulls,10/7/1934
Norwowi01,Willie Norwood,8/8/1947
Smithwi02,Willie Smith,10/26/1953
Somerwi01,Willie Somerset,3/17/1942
Whitewi01,Willie White,8/20/1962
Williwi01,Willie Williams,7/28/1946
Wisewi01,Willie Wise,3/3/1947
Reedwi01,Willis Reed,6/25/1942
Washiwi01,Wilson Washington,8/3/1955
Chambwi01,Wilt Chamberlain,8/21/1936
Boynewi01,Winford Boynes,5/17/1957
Bennewi01,Winston Bennett,2/9/1965
Critewi01,Winston Crite,6/20/1965
Garlawi01,Winston Garland,12/19/1964
Sauldwo01,Woody Sauldsberry,7/11/1934
Pattewo01,Worthy Patterson,6/17/1931
Mcdanxa01,Xavier McDaniel,6/4/1963
Diawaya01,Yakhouba Diawara,8/29/1982
Korolya01,Yaroslav Korolev,5/7/1987
Dareyi01,Yinka Dare,10/10/1972
Laresyo01,York Larese,7/18/1938
Tabusyu01,Yuta Tabuse,10/5/1980
Josepyv01,Yvon Joseph,10/31/1957
Dowdeza01,Zabian Dowdell,9/10/1984
Abdulza01,Zaid Abdul-Aziz,4/7/1946
Sinicze01,Zeke Sinicola,1/25/1929
Beatyze01,Zelmo Beaty,10/25/1939
Planizo01,Zoran Planinic,9/12/1982
Guibean01,Andrs Guibert,10/28/1968
Nachbbo01,Botjan Nachbar,7/3/1980
Sundobr01,Bruno undov,2/10/1980
Vanbrbu01,Butch van Breda Kolff,10/28/1922
Scalede01,DeWayne Scales,12/28/1958
Strawdj01,D.J. Strawberry,6/15/1985
Petrodr01,Draen Petrovic,10/22/1964
Lopezfe01,Felipe Lpez,12/19/1974
Martife01,Fernando Martn,3/25/1962
Zidekge01,George Zdek,8/2/1973
Diazgu01,Guillermo Daz,3/4/1985
Mottoha01,Hanno Mttl,9/9/1976
Vanbrja01,Jan van Breda Kolff,12/16/1951
Moisoje01,Jrme Moso,6/15/1978
Welscji01,Jir Welsch,1/27/1980
Viannjo01,Joo Vianna,11/15/1966
Ortizjo01,Jos Ortiz,10/25/1963
Davidko01,Kornl Dvid,10/22/1971
Smithla02,LaBradford Smith,4/3/1969
Martila01,LaRue Martin,3/30/1950
Ndiayma01,Makhtar N'Diaye,12/12/1973
Ndiayma02,Mamadou N'Diaye,6/16/1975
Muursma01,Martin Mrsepp,9/26/1974
Andrima01,Martynas Andriukevicius,3/12/1986
Mclemmc01,McCoy McLemore,4/3/1942
Singlmc01,McKinley Singleton,10/29/1961
Babicmi01,Milo Babic,11/23/1968
Turkcmi01,Mirsad Trkcan,6/7/1976
Torreos01,scar Torres,12/18/1976
Sanchpe01,Pepe Snchez,5/8/1977
Gudmupe01,Ptur Gumundsson,10/30/1958
Brezepr01,Primo Brezec,10/2/1979
Araujra01,Rafael Arajo,8/12/1980
Rivasra01,Ramn Rivas,6/3/1966
Lopezra01,Ral Lpez,4/15/1980
Petruri01,Richard Petruka,1/25/1969
Garceru01,Rubn Garcs,10/17/1973
Wolkoru01,Rubn Wolkowyski,9/30/1973
Jasiksa01,arunas Jasikevicius,3/5/1976
Marcisa01,arunas Marciulionis,6/13/1964
Vranesl01,Slavko Vrane,1/30/1983
Lasmest01,Stphane Lasme,12/17/1982
Slokaur01,Uro Slokar,5/14/1983
Tabakza01,an Tabak,6/15/1970
Cabarza01,arko Cabarkapa,5/21/1981
Paspaza01,arko Paspalj,3/27/1966
Rebraze01,eljko Rebraca,4/9/1972
Swinsaa01,Aaron Swinson,1/9/1971
Dantlad01,Adrian Dantley,2/28/1956
Volkoal01,Alexander Volkov,3/28/1964
Heggsal01,Alvin Heggs,12/12/1967
Glynian01,Andreas Glyniadakis,8/21/1981
Johnsan01,Andy Johnson,11/8/1932
Pankoan01,Andy Panko,11/27/1977
Johnsar01,Arnie Johnson,5/16/1920
Gilmoar01,Artis Gilmore,9/21/1949
Laimbbi01,Bill Laimbeer,5/19/1957
Ligonbi01,Bill Ligon,5/29/1952
Roberbi01,Bill Roberts,3/13/1925
Chrisbo01,Bob Christian,5/11/1946
Knighbo01,Bob Knight,4/30/1929
Mcadobo01,Bob McAdoo,9/25/1951
Chrisca01,Cal Christensen,6/6/1927
Garnech01,Chris Garner,2/2/1975
Huntech01,Chris Hunter,7/7/1984
Karlco01,Coby Karl,3/6/1983
Willico01,Corey Williams,4/24/1970
Bagarda01,Dalibor Bagaric,2/7/1980
Finnda01,Danny Finn,5/29/1928
Vanteda01,David Vanterpool,3/31/1973
Grayde01,Devin Gray,5/31/1972
Rosendi01,Dick Rosenthal,1/20/1930
Thompdi01,Dijon Thompson,2/23/1983
Carlsdo01,Don Carlson,3/22/1919
Kojisdo01,Don Kojis,1/15/1939
Lofgrdo01,Don Lofgran,11/8/1929
Mortodw01,Dwayne Morton,8/8/1971
Washier01,Eric Washington,3/23/1974
Spencfe01,Felton Spencer,1/15/1968
Currafr01,Fran Curran,9/9/1922
Crawffr01,Freddie Crawford,12/23/1941
Nickega01,Gaylon Nickerson,2/5/1969
Cartege01,George Carter,1/10/1944
Dreilgr01,Greg Dreiling,11/7/1962
Minorgr01,Greg Minor,9/18/1971
Johnsgu01,Gus Johnson,12/13/1938
Scherhe01,Herb Scherer,12/21/1928
Heddehe01,Herm Hedderick,1/10/1930
Schaehe01,Herm Schaefer,12/20/1918
Fullehi01,Hiram Fuller,5/15/1981
Walkeho01,Horace Walker,4/17/1937
Cottoja01,Jack Cotton,10/25/1924
Molinja01,Jack Molinas,10/31/1931
Thomaja01,Jamel Thomas,3/25/1973
Scottja01,James Scott,6/6/1972
Wilkeja02,James Wilkes,4/1/1958
Sheppje01,Jeff Sheppard,9/29/1974
Walshji01,Jim Walsh,8/29/1930
Zoetji01,Jim Zoet,12/20/1953
Mullajo01,Joe Mullaney,11/17/1924
Thomajo01,Joe Thomas,3/9/1948
Ezersjo01,Johnny Ezersky,3/21/1922
Sailoke01,Kenny Sailors,1/14/1921
Pughle01,Les Pugh,9/18/1922
Schenlu01,Luke Schenscher,12/31/1982
Bastoma01,Maceo Baston,5/29/1975
Jaricma01,Marko Jaric,10/12/1978
Milicma01,Marko Milic,5/7/1977
Sillimi01,Mike Silliman,5/5/1944
Howarmo01,Mo Howard,8/25/1954
Patrimy01,Myles Patrick,11/19/1954
Hawthna01,Nate Hawthorne,1/15/1950
Knighne01,Negele Knight,3/6/1967
Spearod01,Odie Spears,6/17/1924
Noelpa01,Paul Noel,8/17/1924
Alumape01,Peter Aluma,4/23/1973
Ramospe01,Peter John Ramos,5/13/1985
Jacksra02,Randell Jackson,1/16/1976
Owesra01,Ray Owes,12/11/1972
Hansore01,Reggie Hanson,10/6/1968
Callori01,Rick Calloway,12/12/1966
Carnero01,Rodney Carney,4/15/1984
Ukicro01,Roko Ukic,5/12/1984
Creviro01,Ron Crevier,4/14/1958
Ranzisa01,Sam Ranzino,6/23/1928
Bazarse01,Sergei Bazarevich,3/16/1965
Miasest01,Stan Miasek,9/19/1923
Ruscost01,Stefano Rusconi,10/2/1968
Hamilst01,Steve Hamilton,11/30/1934
Mcclate01,Ted McClain,8/30/1946
Jamesti01,Tim James,12/26/1976
Maddoti01,Tito Maddox,6/7/1981
Okeefto01,Tommy O'Keefe,6/3/1928
Spanova01,Vassilis Spanoulis,8/7/1982
Perkiwa01,Warren Perkins,2/2/1922
Englewa01,Wayne Englestad,12/6/1966
Wilfowi01,Win Wilfong,3/18/1933
Hamilze01,Zendon Hamilton,4/27/1975
Ackerdo01,Don Ackerman,9/4/1930
Actonbu01,Bud Acton,1/11/1942
Anderda02,Dan Anderson,1/1/1951
Anderjj01,J.J. Anderson,9/23/1960
Architi01,Tiny Archibald,9/2/1948
Armstcu01,Curly Armstrong,11/1/1918
Athadi01,Dick Atha,9/21/1931
Attleal01,Al Attles,11/7/1936
Austijo01,Johnny Austin,8/31/1944
Austiis01,Isaac Austin,8/18/1969
Averibi01,Bird Averitt,7/22/1952
Bakerla01,LaMark Baker,11/11/1969
Bardost01,Steve Bardo,4/5/1968
Barrmo01,Moe Barr,6/19/1944
Batesbi01,Billy Ray Bates,5/31/1956
Bellwh01,Whitey Bell,9/13/1932
Bockhbu01,Bucky Bockhorn,7/8/1933
Borsaik01,Ike Borsavage,7/25/1924
Boydfr01,Freddie Boyd,6/13/1950
Brianfr01,Frankie Brian,5/1/1923
Brittda01,Dave Britton,8/29/1958
Bryanem01,Em Bryant,11/4/1938
Burdeti01,Ticky Burden,2/28/1953
Clemeba01,Barry Clemens,5/1/1943
Coxch01,Chubby Cox,12/29/1955
Crompge01,Geoff Crompton,7/4/1955
Dampilo01,Louie Dampier,11/20/1944
Darcepe01,Pete Darcey,3/3/1930
Davisre01,Red Davis,4/22/1932
Davismi02,Mickey Davis,6/16/1950
Davismi03,Mike Davis,8/2/1956
Davisch02,Charles Davis,10/5/1958
Devlico01,Corky Devlin,12/21/1931
Dilloho01,Hook Dillon,1/8/1924
Doveso01,Sonny Dove,8/16/1945
Eddledi01,Dike Eddleman,12/27/1922
Edelike01,Kenton Edelin,5/24/1962
Eichhdi01,Rich Eichhorst,10/21/1933
Ellisbo01,Boo Ellis,2/11/1936
Englijo01,Jo Jo English,2/4/1970
Fontais01,Isaac Fontaine,4/16/1975
Freewo01,World B. Free,12/9/1953
Gaborbi01,Bill Gabor,5/13/1922
Garredi01,Dick Garrett,1/31/1947
Gibsoho01,Hoot Gibson,12/5/1921
Glickno01,Normie Glick,11/10/1927
Grandro01,Ron Grandison,7/9/1964
Greento01,Tommie Green,4/8/1956
Greenda01,Dave Greenwood,5/27/1957
Hahnro01,Robert Hahn,8/25/1925
Halbech01,Chick Halbert,2/27/1919
Halbrsw01,Swede Halbrook,1/30/1933
Hamilro01,Roy Hamilton,7/20/1957
Hassejo01,Joe Hassett,9/11/1955
Hawkiro01,Bubbles Hawkins,6/30/1954
Heardga01,Gar Heard,5/3/1948
Hermskl01,Kleggie Hermsen,3/12/1923
Hertzso01,Sonny Hertzberg,7/29/1922
Holtaw01,A.W. Holt,8/26/1946
Holtomi01,Mike Holton,8/4/1961
Hoskebi01,Bill Hosket,12/20/1946
Hundlho01,Hot Rod Hundley,10/26/1934
Ingramc01,McCoy Ingram,8/31/1931
Jackslu01,Luke Jackson,10/31/1941
Jetereu01,Eugene Jeter,12/2/1983
Johnsra01,Ralph Johnson,12/6/1921
Johnsch01,Charles Johnson,3/31/1949
Johnsch02,Cheese Johnson,9/7/1957
Joneswa01,Wah Wah Jones,7/14/1926
Joneshu01,Hutch Jones,9/1/1959
Jonesch03,Charles Jones,7/17/1975
Kearnmi01,Mike Kearns,6/18/1929
Kennepi01,Pickles Kennedy,5/17/1938
Kennego01,Goo Kennedy,8/23/1949
Kenvibi01,Billy Kenville,12/1/1930
Killuea01,Earnie Killum,6/11/1948
Kingma01,Maurice King,3/12/1935
Kronto01,Tommy Kron,2/28/1943
Kupeccj01,C.J. Kupec,1/16/1953
Lawreed01,Edmund Lawrence,12/8/1952
Laytomo01,Mo Layton,12/24/1948
Leaksma01,Manny Leaks,11/27/1945
Leeru01,Russ Lee,1/27/1950
Leonasl01,Slick Leonard,7/17/1932
Leverfa01,Fat Lever,8/18/1960
Lewisfr01,Freddie Lewis,1/6/1921
Lockro01,Rob Lock,5/22/1966
Loganjo01,John Logan,1/1/1921
Lowerch01,Charlie Lowery,11/12/1949
Mahonmo01,Mo Mahoney,11/20/1927
Manniri01,Rich Manning,6/23/1970
Marshri01,Ricky Marsh,3/10/1954
Martiwh01,Whitey Martin,4/11/1939
Martima01,Maurice Martin,7/2/1964
Mcconbu01,Bucky McConnell,7/1/1928
Mcguial01,Alfred McGuire,9/7/1928
Mckinbo01,Bones McKinney,1/1/1919
Medvest01,Stanislav Medvedenko,4/4/1979
Meinemo01,Monk Meineke,10/30/1930
Mingya01,Yao Ming,9/12/1980
Morrire01,Red Morrison,4/26/1932
Murraro01,Ronald Murray,7/29/1979
Nashco01,Cotton Nash,7/24/1942
Niemiri01,Richie Niemiera,5/26/1921
Nordmbe01,Bevo Nordmann,12/11/1939
Ogdenbu01,Bud Ogden,12/29/1946
Oldhajo01,John Oldham,6/22/1923
Olsenbu01,Bud Olsen,7/25/1940
Owensre01,Red Owens,9/2/1925
Parhaea01,Easy Parham,12/27/1921
Parkme01,Med Park,4/11/1933
Patteto01,Tom Patterson,10/15/1948
Phelaja02,James Phelan,3/19/1929
Phelpmi01,Michael Phelps,10/3/1961
Pittmch01,Charles Pittman,3/23/1958
Rackllu01,Luther Rackley,6/11/1946
Rayja01,James Ray,7/27/1957
Reisech01,Chick Reiser,12/17/1914
Rentzef01,Efthimi Rentzias,1/11/1976
Rittete01,Tex Ritter,2/26/1924
Robincl01,Cliff Robinson,3/13/1960
Rosero01,Rob Rose,12/27/1964
Bonsage01,George Bon Salle,7/1/1935
Sandeto01,Tom Sanders,11/8/1938
Saulpe01,Pep Saul,2/16/1924
Schayda01,Danny Schayes,5/10/1959
Scolafr01,Fred Scolari,3/1/1922
Searske01,Kenny Sears,8/17/1933
Sharech01,Chuck Share,3/14/1927
Sheroed01,Ed Sherod,9/13/1959
Shippch01,Charley Shipp,12/3/1913
Skinnta01,Tal Skinner,9/10/1952
Smithwi01,William Smith,2/14/1949
Smithsa02,Sam Smith,1/8/1955
Smithst01,Steve Smith,3/31/1969
Sobekch01,Chips Sobek,2/10/1920
Stallbu01,Bud Stallworth,1/18/1950
Sweetmi01,Mike Sweetney,10/25/1982
Taylofa01,Fatty Taylor,3/13/1946
Todormi01,Mike Todorovich,6/11/1923
Towerbl01,Blackie Towery,6/20/1920
Turpime01,Melvin Turpin,12/28/1960
Valenro01,Ronnie Valentine,11/27/1957
Vaughch01,Chico Vaughn,2/19/1940
Vandelo01,Logan Vander Velden,4/3/1971
Verhope01,Pete Verhoeven,2/15/1959
Warrejo01,John Warren,7/7/1947
Washipe01,Pearl Washington,1/6/1964
Weathcl01,Clarence Weatherspoon,9/8/1970
Whitask01,Skippy Whitaker,8/29/1930
Whitejo01,Jo Jo White,11/16/1946
Whitnha02,Hawkeye Whitney,6/22/1957
Wilkied01,Eddie Lee Wilkins,5/7/1962
Williar01,Art Williams,9/29/1939
Willidu01,Duck Williams,8/2/1956
Willisa02,Sam Williams,3/7/1959
Wilsobu01,Bubba Wilson,8/7/1955
Wilsomi01,Michael Wilson,9/15/1959
Zawolze01,Zeke Zawoluk,10/13/1930
Davisdw01,Dwight Davis,10/28/1949
Obriera01,Ralph O'Brien,4/8/1928
Budkowa01,Walt Budko,7/30/1925
Crossch01,Chink Crossin,7/4/1923
Gaineel01,Elmer Gainer,11/22/1918
Hoffmpa01,Paul Hoffman,4/12/1925
Kerrre01,Red Kerr,7/17/1932
Kutluib01,Ibo Kutluay,7/1/1974
Richano01,Norm Richardson,7/24/1979
Walthis01,Isaac Walthour,8/25/1930
Djordal01,Aleksandar ordevic,8/26/1967
Seungha01,Ha Seung-Jin,8/4/1985
Llamaho01,Horacio Llamas Grey,7/17/1973
Mbengdj01,Didier Ilunga-Mbenga,12/30/1980
Mcmulma01,Mal McMullen,8/23/1927
Muresgh01,Gheorghe Mure?an,2/14/1971
Ndongbo01,Boniface N'Dong,3/9/1977
Radjadi01,Dino Rada,4/24/1967
Yuesu01,Sun Yue,11/6/1985
Zhizhwa01,Wang Zhizhi,7/8/1977
Watsobo01,Bobby Watson,3/22/1930
